Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested
ORD094433,CUST4264,jiomart,2025-03-09 19:29:30,29,Beverages,642,"Easy to order, loved it!",5,0,0
ORD094435,CUST3631,blinkit,2025-03-09 20:29:30,25,Snacks,124,"Fast delivery, great service!",5,0,0
ORD094437,CUST9559,swiggy instamart,2025-03-09 23:29:30,40,Beverages,521,Very satisfied with the service.,5,0,0
ORD094439,CUST8902,blinkit,2025-03-09 10:29:30,16,Beverages,701,"Not fresh, disappointed.",2,0,1
ORD094440,CUST2634,swiggy instamart,2025-03-09 20:29:30,52,Dairy,191,"Horrible experience, never ordering again.",1,1,1
ORD094442,CUST3001,blinkit,2025-03-09 12:29:30,50,Snacks,343,"Easy to order, loved it!",5,1,0
ORD094443,CUST3547,jiomart,2025-03-09 05:29:30,37,Fruits & Vegetables,272,Packaging could be better.,3,0,0
ORD094448,CUST2642,blinkit,2025-03-09 15:29:30,24,Dairy,143,Wrong item delivered.,1,0,1
ORD094453,CUST4897,swiggy instamart,2025-03-09 17:29:30,23,Grocery,324,"Very late delivery, not happy.",2,0,1
ORD094455,CUST4452,blinkit,2025-03-09 11:29:30,36,Grocery,540,Excellent experience!,5,0,0
ORD094456,CUST4800,jiomart,2025-03-09 06:29:30,43,Fruits & Vegetables,459,"Easy to order, loved it!",5,1,0
ORD094457,CUST4059,jiomart,2025-03-09 16:29:30,26,Grocery,711,Wrong item delivered.,1,0,1
ORD094460,CUST2215,jiomart,2025-03-09 12:29:30,39,Snacks,415,Packaging could be better.,3,0,0
ORD094461,CUST3836,jiomart,2025-03-09 00:29:30,34,Fruits & Vegetables,416,"Easy to order, loved it!",5,0,0
ORD094462,CUST3583,blinkit,2025-03-09 14:29:30,22,Grocery,244,"Not fresh, disappointed.",2,0,1
ORD094464,CUST2552,blinkit,2025-03-09 17:29:30,20,Snacks,244,"Not fresh, disappointed.",2,0,1
ORD094466,CUST8727,jiomart,2025-03-09 16:29:30,19,Beverages,448,Packaging could be better.,3,0,0
ORD094467,CUST1217,jiomart,2025-03-09 18:29:30,27,Grocery,1019,"Horrible experience, never ordering again.",1,0,1
ORD094468,CUST4684,jiomart,2025-03-09 03:29:30,25,Personal Care,1603,Delivery person was rude.,2,0,1
ORD094469,CUST2964,jiomart,2025-03-09 00:29:30,35,Dairy,356,Excellent experience!,5,0,0
ORD094470,CUST1203,jiomart,2025-03-09 06:29:30,52,Snacks,377,Good quality products.,4,1,0
ORD094474,CUST2930,jiomart,2025-03-09 14:29:30,29,Personal Care,1097,"Not fresh, disappointed.",2,0,1
ORD094476,CUST1568,swiggy instamart,2025-03-09 04:29:30,32,Personal Care,1592,"Fast delivery, great service!",5,0,0
ORD094478,CUST3415,swiggy instamart,2025-03-09 07:29:30,40,Snacks,139,"Very late delivery, not happy.",2,0,1
ORD094483,CUST8492,swiggy instamart,2025-03-09 07:29:30,17,Snacks,179,Good quality products.,4,0,0
ORD094486,CUST4596,jiomart,2025-03-09 01:29:30,21,Dairy,358,"Horrible experience, never ordering again.",1,0,1
ORD094488,CUST3545,blinkit,2025-03-09 16:29:30,34,Dairy,522,Quick and reliable!,5,0,0
ORD094489,CUST9652,jiomart,2025-03-09 13:29:30,42,Fruits & Vegetables,123,Good quality products.,4,1,0
ORD094491,CUST8321,swiggy instamart,2025-03-09 08:29:30,14,Fruits & Vegetables,469,"Horrible experience, never ordering again.",1,0,1
ORD094494,CUST4622,jiomart,2025-03-09 16:29:30,25,Snacks,247,Delivery person was rude.,2,0,1
ORD094499,CUST7628,swiggy instamart,2025-03-09 03:29:30,22,Beverages,786,"Fast delivery, great service!",5,0,0
ORD094500,CUST8112,swiggy instamart,2025-03-09 19:29:30,36,Grocery,418,"Easy to order, loved it!",5,0,0
ORD094504,CUST6542,jiomart,2025-03-09 19:29:30,29,Fruits & Vegetables,594,Delivery person was rude.,2,0,1
ORD094506,CUST8637,jiomart,2025-03-09 00:29:30,23,Personal Care,1084,"Horrible experience, never ordering again.",1,0,1
ORD094508,CUST4061,swiggy instamart,2025-03-09 06:29:30,28,Dairy,244,"Not fresh, disappointed.",2,0,1
ORD094509,CUST2236,swiggy instamart,2025-03-09 04:29:30,53,Grocery,1055,Items missing from order.,2,1,1
ORD094511,CUST9466,swiggy instamart,2025-03-09 02:29:30,28,Beverages,760,"Very late delivery, not happy.",2,0,1
ORD094513,CUST9499,blinkit,2025-03-09 14:29:30,30,Fruits & Vegetables,382,Excellent experience!,5,0,0
ORD094517,CUST6643,jiomart,2025-03-09 02:29:30,44,Beverages,572,Delivery person was rude.,2,1,1
ORD094519,CUST6825,jiomart,2025-03-09 12:29:30,47,Fruits & Vegetables,196,Wrong item delivered.,1,1,1
ORD094522,CUST9131,swiggy instamart,2025-03-09 00:29:30,34,Personal Care,1753,"Horrible experience, never ordering again.",1,0,1
ORD094523,CUST7024,jiomart,2025-03-09 03:29:30,13,Personal Care,1597,"Fast delivery, great service!",5,0,0
ORD094525,CUST4135,blinkit,2025-03-09 19:29:30,42,Grocery,1291,Wrong item delivered.,1,1,1
ORD094527,CUST5649,blinkit,2025-03-09 02:29:30,22,Fruits & Vegetables,209,"Not fresh, disappointed.",2,0,1
ORD094532,CUST1132,jiomart,2025-03-09 16:29:30,41,Dairy,542,Items missing from order.,2,1,1
ORD094534,CUST4751,blinkit,2025-03-09 03:29:30,57,Fruits & Vegetables,222,"Fast delivery, great service!",5,1,0
ORD094536,CUST1284,blinkit,2025-03-09 06:29:30,24,Dairy,100,Delivery person was rude.,2,0,1
ORD094539,CUST2586,blinkit,2025-03-09 21:29:30,29,Personal Care,1049,Delivery person was rude.,2,0,1
ORD094542,CUST6637,blinkit,2025-03-09 07:29:30,23,Personal Care,370,Delivery person was rude.,2,0,1
ORD094543,CUST5046,jiomart,2025-03-09 04:29:30,38,Grocery,1497,Packaging could be better.,3,0,0
ORD094545,CUST4729,jiomart,2025-03-09 23:29:30,37,Beverages,588,"Easy to order, loved it!",5,0,0
ORD094546,CUST9889,swiggy instamart,2025-03-09 04:29:30,11,Beverages,106,Wrong item delivered.,1,0,1
ORD094549,CUST9477,blinkit,2025-03-09 09:29:30,36,Personal Care,291,"Horrible experience, never ordering again.",1,0,1
ORD094552,CUST9906,swiggy instamart,2025-03-09 19:29:30,34,Grocery,674,Good quality products.,4,0,0
ORD094553,CUST7690,blinkit,2025-03-09 14:29:30,13,Snacks,415,Delivery person was rude.,2,0,1
ORD094554,CUST5694,swiggy instamart,2025-03-09 23:29:30,31,Beverages,986,Very satisfied with the service.,5,0,0
ORD094556,CUST5466,jiomart,2025-03-09 22:29:30,46,Fruits & Vegetables,121,"Very late delivery, not happy.",2,1,1
ORD094557,CUST4818,swiggy instamart,2025-03-09 09:29:30,29,Grocery,725,"Not fresh, disappointed.",2,0,1
ORD094558,CUST3857,jiomart,2025-03-09 11:29:30,21,Beverages,327,Good quality products.,4,0,0
ORD094561,CUST8618,jiomart,2025-03-09 17:29:30,22,Snacks,365,Quick and reliable!,5,0,0
ORD094563,CUST4735,swiggy instamart,2025-03-09 22:29:30,17,Grocery,582,Items missing from order.,2,0,1
ORD094564,CUST6361,jiomart,2025-03-09 03:29:30,46,Grocery,1353,Delivery person was rude.,2,1,1
ORD094567,CUST2902,jiomart,2025-03-09 00:29:30,30,Dairy,595,Delivery person was rude.,2,0,1
ORD094569,CUST9121,blinkit,2025-03-09 14:29:30,35,Dairy,132,"Fast delivery, great service!",5,0,0
ORD094570,CUST7083,blinkit,2025-03-09 06:29:30,19,Personal Care,1991,Items missing from order.,2,0,1
ORD094576,CUST8886,blinkit,2025-03-09 14:29:30,23,Personal Care,1473,"Not fresh, disappointed.",2,0,1
ORD094581,CUST4348,swiggy instamart,2025-03-09 01:29:30,42,Personal Care,1214,Very satisfied with the service.,5,1,0
ORD094582,CUST7008,swiggy instamart,2025-03-09 07:29:30,34,Dairy,229,"Not fresh, disappointed.",2,0,1
ORD094586,CUST7951,jiomart,2025-03-09 12:29:30,39,Personal Care,689,Delivery person was rude.,2,0,1
ORD094591,CUST8682,swiggy instamart,2025-03-09 08:29:30,18,Personal Care,1335,"Fast delivery, great service!",5,0,0
ORD094593,CUST9028,swiggy instamart,2025-03-09 10:29:30,27,Fruits & Vegetables,681,"Very late delivery, not happy.",2,0,1
ORD094594,CUST8323,swiggy instamart,2025-03-09 07:29:30,58,Fruits & Vegetables,232,Packaging could be better.,3,1,0
ORD094595,CUST3130,swiggy instamart,2025-03-09 00:29:30,23,Snacks,490,"Fast delivery, great service!",5,0,0
ORD094598,CUST8038,swiggy instamart,2025-03-09 15:29:30,45,Personal Care,1731,Delivery person was rude.,2,1,1
ORD094599,CUST8051,jiomart,2025-03-09 23:29:30,33,Personal Care,1206,Delivery person was rude.,2,0,1
ORD094600,CUST5813,swiggy instamart,2025-03-09 18:29:30,36,Fruits & Vegetables,394,"Not fresh, disappointed.",2,0,1
ORD094601,CUST2759,jiomart,2025-03-09 16:29:30,34,Beverages,900,"Very late delivery, not happy.",2,0,1
ORD094602,CUST7966,blinkit,2025-03-09 18:29:30,33,Fruits & Vegetables,71,"Very late delivery, not happy.",2,0,1
ORD094603,CUST4046,swiggy instamart,2025-03-09 02:29:30,37,Beverages,479,"Horrible experience, never ordering again.",1,0,1
ORD094605,CUST5084,swiggy instamart,2025-03-09 18:29:30,32,Dairy,787,"Fast delivery, great service!",5,0,0
ORD094610,CUST8634,jiomart,2025-03-09 13:29:30,11,Fruits & Vegetables,213,Packaging could be better.,3,0,0
ORD094612,CUST2726,jiomart,2025-03-09 21:29:30,37,Dairy,570,Wrong item delivered.,1,0,1
ORD094613,CUST6113,jiomart,2025-03-09 08:29:30,41,Snacks,256,"Fast delivery, great service!",5,1,0
ORD094614,CUST4085,swiggy instamart,2025-03-09 06:29:30,45,Snacks,401,Quick and reliable!,5,1,0
ORD094617,CUST7495,blinkit,2025-03-09 20:29:30,30,Dairy,470,"Not fresh, disappointed.",2,0,1
ORD094619,CUST7327,swiggy instamart,2025-03-09 17:29:30,53,Personal Care,1776,"Horrible experience, never ordering again.",1,1,1
ORD094620,CUST1309,jiomart,2025-03-09 14:29:30,40,Grocery,203,Very satisfied with the service.,5,0,0
ORD094623,CUST6920,jiomart,2025-03-09 20:29:30,34,Personal Care,1369,Packaging could be better.,3,0,0
ORD094626,CUST6443,blinkit,2025-03-09 22:29:30,36,Snacks,379,Very satisfied with the service.,5,0,0
ORD094627,CUST2516,swiggy instamart,2025-03-09 20:29:30,21,Dairy,549,Wrong item delivered.,1,0,1
ORD094628,CUST9465,jiomart,2025-03-09 23:29:30,25,Fruits & Vegetables,671,Delivery person was rude.,2,0,1
ORD094629,CUST4328,blinkit,2025-03-09 09:29:30,48,Grocery,1261,Delivery person was rude.,2,1,1
ORD094632,CUST1681,jiomart,2025-03-09 02:29:30,36,Fruits & Vegetables,183,Excellent experience!,5,0,0
ORD094633,CUST5740,jiomart,2025-03-09 06:29:30,41,Fruits & Vegetables,631,"Fast delivery, great service!",5,1,0
ORD094634,CUST1292,jiomart,2025-03-09 09:29:30,37,Snacks,296,Packaging could be better.,3,0,0
ORD094635,CUST1309,blinkit,2025-03-09 15:29:30,23,Grocery,1125,Very satisfied with the service.,5,0,0
ORD094638,CUST3692,blinkit,2025-03-09 23:29:30,40,Beverages,330,Very satisfied with the service.,5,0,0
ORD094640,CUST9944,jiomart,2025-03-09 09:29:30,30,Beverages,819,"Not fresh, disappointed.",2,0,1
ORD094641,CUST4977,swiggy instamart,2025-03-09 07:29:30,12,Personal Care,1627,Items missing from order.,2,0,1
ORD094642,CUST3378,swiggy instamart,2025-03-09 16:29:30,61,Fruits & Vegetables,336,Items missing from order.,2,1,1
ORD094643,CUST1248,blinkit,2025-03-09 21:29:30,27,Grocery,867,"Very late delivery, not happy.",2,0,1
ORD094649,CUST5925,jiomart,2025-03-09 10:29:30,29,Fruits & Vegetables,102,"Fast delivery, great service!",5,0,0
ORD094653,CUST9677,swiggy instamart,2025-03-09 20:29:30,23,Personal Care,692,Excellent experience!,5,0,0
ORD094657,CUST4864,swiggy instamart,2025-03-09 01:29:30,35,Dairy,471,Very satisfied with the service.,5,0,0
ORD094661,CUST5762,swiggy instamart,2025-03-09 00:29:30,16,Grocery,909,"Easy to order, loved it!",5,0,0
ORD094662,CUST3731,blinkit,2025-03-09 08:29:30,13,Dairy,708,Good quality products.,4,0,0
ORD094663,CUST3111,blinkit,2025-03-09 22:29:30,14,Fruits & Vegetables,351,Items missing from order.,2,0,1
ORD094664,CUST3866,jiomart,2025-03-09 10:29:30,27,Beverages,851,Quick and reliable!,5,0,0
ORD094671,CUST7500,swiggy instamart,2025-03-09 02:29:30,30,Snacks,56,Wrong item delivered.,1,0,1
ORD094676,CUST9541,jiomart,2025-03-09 14:29:30,37,Grocery,1142,Good quality products.,4,0,0
ORD094679,CUST6191,blinkit,2025-03-09 08:29:30,36,Dairy,578,Delivery person was rude.,2,0,1
ORD094680,CUST3724,blinkit,2025-03-09 19:29:30,36,Fruits & Vegetables,92,Delivery person was rude.,2,0,1
ORD094681,CUST5826,swiggy instamart,2025-03-09 12:29:30,21,Snacks,92,Delivery person was rude.,2,0,1
ORD094683,CUST6294,jiomart,2025-03-09 13:29:30,24,Dairy,762,"Not fresh, disappointed.",2,0,1
ORD094687,CUST3638,swiggy instamart,2025-03-09 21:29:30,35,Beverages,694,Quick and reliable!,5,0,0
ORD094688,CUST4339,swiggy instamart,2025-03-09 01:29:30,27,Dairy,346,Quick and reliable!,5,0,0
ORD094689,CUST8367,swiggy instamart,2025-03-09 07:29:30,30,Personal Care,1588,"Horrible experience, never ordering again.",1,0,1
ORD094691,CUST6842,swiggy instamart,2025-03-09 13:29:30,35,Snacks,341,"Horrible experience, never ordering again.",1,0,1
ORD094692,CUST4964,jiomart,2025-03-09 03:29:30,16,Snacks,239,"Horrible experience, never ordering again.",1,0,1
ORD094694,CUST8602,blinkit,2025-03-09 13:29:30,27,Fruits & Vegetables,169,Delivery person was rude.,2,0,1
ORD094697,CUST5892,swiggy instamart,2025-03-09 14:29:30,22,Personal Care,104,Very satisfied with the service.,5,0,0
ORD094699,CUST6981,blinkit,2025-03-09 01:29:30,23,Personal Care,1833,Delivery person was rude.,2,0,1
ORD094700,CUST3069,jiomart,2025-03-09 03:29:30,31,Beverages,821,"Very late delivery, not happy.",2,0,1
ORD094703,CUST6276,jiomart,2025-03-09 04:29:30,24,Dairy,214,Quick and reliable!,5,0,0
ORD094706,CUST6094,blinkit,2025-03-09 10:29:30,14,Snacks,313,Wrong item delivered.,1,0,1
ORD094707,CUST8732,blinkit,2025-03-09 19:29:30,28,Fruits & Vegetables,695,"Easy to order, loved it!",5,0,0
ORD094708,CUST4937,jiomart,2025-03-09 08:29:30,45,Personal Care,1523,"Easy to order, loved it!",5,1,0
ORD094711,CUST4122,jiomart,2025-03-09 02:29:30,35,Personal Care,1611,"Not fresh, disappointed.",2,0,1
ORD094714,CUST4212,jiomart,2025-03-09 11:29:30,38,Grocery,1467,Delivery person was rude.,2,0,1
ORD094715,CUST7588,jiomart,2025-03-09 04:29:30,32,Fruits & Vegetables,532,"Very late delivery, not happy.",2,0,1
ORD094720,CUST4923,swiggy instamart,2025-03-09 17:29:30,15,Grocery,327,Wrong item delivered.,1,0,1
ORD094722,CUST5469,blinkit,2025-03-09 04:29:30,26,Personal Care,695,Packaging could be better.,3,0,0
ORD094724,CUST2436,swiggy instamart,2025-03-09 03:29:30,32,Snacks,178,Delivery person was rude.,2,0,1
ORD094726,CUST9434,blinkit,2025-03-09 12:29:30,32,Personal Care,1218,Quick and reliable!,5,0,0
ORD094728,CUST6887,jiomart,2025-03-09 19:29:30,17,Snacks,410,Quick and reliable!,5,0,0
ORD094738,CUST1510,jiomart,2025-03-09 15:29:30,35,Dairy,704,Wrong item delivered.,1,0,1
ORD094740,CUST2668,swiggy instamart,2025-03-09 08:29:30,22,Grocery,946,"Not fresh, disappointed.",2,0,1
ORD094745,CUST6019,blinkit,2025-03-09 05:29:30,20,Snacks,58,"Very late delivery, not happy.",2,0,1
ORD094747,CUST4898,blinkit,2025-03-09 08:29:30,34,Beverages,827,Quick and reliable!,5,0,0
ORD094751,CUST8563,jiomart,2025-03-09 04:29:30,32,Beverages,790,"Horrible experience, never ordering again.",1,0,1
ORD094752,CUST5264,swiggy instamart,2025-03-09 22:29:30,45,Fruits & Vegetables,426,Good quality products.,4,1,0
ORD094761,CUST9246,blinkit,2025-03-09 20:29:30,25,Snacks,239,"Fast delivery, great service!",5,0,0
ORD094762,CUST2095,blinkit,2025-03-09 00:29:30,23,Fruits & Vegetables,521,Items missing from order.,2,0,1
ORD094765,CUST4234,jiomart,2025-03-09 15:29:30,28,Fruits & Vegetables,119,Delivery person was rude.,2,0,1
ORD094766,CUST6760,jiomart,2025-03-09 08:29:30,45,Beverages,998,Good quality products.,4,1,0
ORD094769,CUST5316,jiomart,2025-03-09 22:29:30,19,Fruits & Vegetables,77,Delivery person was rude.,2,0,1
ORD094771,CUST1094,swiggy instamart,2025-03-09 15:29:30,13,Personal Care,1085,Items missing from order.,2,0,1
ORD094773,CUST4149,blinkit,2025-03-09 10:29:30,39,Snacks,161,Quick and reliable!,5,0,0
ORD094774,CUST2595,jiomart,2025-03-09 11:29:30,24,Snacks,349,"Horrible experience, never ordering again.",1,0,1
ORD094779,CUST2197,swiggy instamart,2025-03-09 22:29:30,38,Dairy,535,Wrong item delivered.,1,0,1
ORD094780,CUST5676,blinkit,2025-03-09 03:29:30,29,Dairy,317,"Fast delivery, great service!",5,0,0
ORD094783,CUST5623,jiomart,2025-03-09 14:29:30,19,Snacks,303,"Easy to order, loved it!",5,0,0
ORD094784,CUST3502,swiggy instamart,2025-03-09 08:29:30,32,Dairy,324,Very satisfied with the service.,5,0,0
ORD094787,CUST2510,blinkit,2025-03-09 15:29:30,23,Grocery,266,Wrong item delivered.,1,0,1
ORD094788,CUST8174,swiggy instamart,2025-03-09 11:29:30,39,Beverages,251,"Horrible experience, never ordering again.",1,0,1
ORD094789,CUST2692,jiomart,2025-03-09 21:29:30,44,Fruits & Vegetables,102,Very satisfied with the service.,5,1,0
ORD094790,CUST1378,blinkit,2025-03-09 15:29:30,42,Snacks,383,Quick and reliable!,5,1,0
ORD094793,CUST6221,swiggy instamart,2025-03-09 13:29:30,23,Dairy,753,Delivery person was rude.,2,0,1
ORD094796,CUST3695,jiomart,2025-03-09 10:29:30,34,Personal Care,685,Very satisfied with the service.,5,0,0
ORD094797,CUST3499,jiomart,2025-03-09 11:29:30,39,Personal Care,1997,Good quality products.,4,0,0
ORD094798,CUST5453,jiomart,2025-03-09 15:29:30,31,Grocery,263,Packaging could be better.,3,0,0
ORD094800,CUST1999,swiggy instamart,2025-03-09 00:29:30,40,Personal Care,1619,"Fast delivery, great service!",5,0,0
ORD094803,CUST3845,swiggy instamart,2025-03-09 13:29:30,34,Grocery,274,Very satisfied with the service.,5,0,0
ORD094804,CUST1177,blinkit,2025-03-09 01:29:30,28,Dairy,422,Packaging could be better.,3,0,0
ORD094806,CUST7980,blinkit,2025-03-09 13:29:30,26,Grocery,421,Good quality products.,4,0,0
ORD094811,CUST2018,swiggy instamart,2025-03-09 07:29:30,36,Dairy,672,"Fast delivery, great service!",5,0,0
ORD094813,CUST8119,jiomart,2025-03-09 09:29:30,36,Snacks,328,"Horrible experience, never ordering again.",1,0,1
ORD094814,CUST9403,jiomart,2025-03-09 23:29:30,40,Dairy,281,"Very late delivery, not happy.",2,0,1
ORD094815,CUST4568,jiomart,2025-03-09 08:29:30,25,Fruits & Vegetables,176,Packaging could be better.,3,0,0
ORD094817,CUST1912,blinkit,2025-03-09 03:29:30,22,Personal Care,1052,Items missing from order.,2,0,1
ORD094818,CUST1488,blinkit,2025-03-09 08:29:30,18,Snacks,158,"Not fresh, disappointed.",2,0,1
ORD094821,CUST5404,swiggy instamart,2025-03-09 17:29:30,25,Personal Care,1552,Very satisfied with the service.,5,0,0
ORD094822,CUST6452,swiggy instamart,2025-03-09 12:29:30,37,Fruits & Vegetables,385,"Horrible experience, never ordering again.",1,0,1
ORD094823,CUST4142,swiggy instamart,2025-03-09 05:29:30,24,Dairy,141,"Not fresh, disappointed.",2,0,1
ORD094824,CUST9790,blinkit,2025-03-09 02:29:30,30,Snacks,271,Items missing from order.,2,0,1
ORD094827,CUST2919,swiggy instamart,2025-03-09 10:29:30,21,Dairy,438,Good quality products.,4,0,0
ORD094829,CUST7957,swiggy instamart,2025-03-09 14:29:30,24,Beverages,706,Delivery person was rude.,2,0,1
ORD094831,CUST2396,swiggy instamart,2025-03-09 12:29:30,27,Grocery,386,"Not fresh, disappointed.",2,0,1
ORD094834,CUST7596,blinkit,2025-03-09 12:29:30,8,Snacks,172,Excellent experience!,5,0,0
ORD094835,CUST6080,swiggy instamart,2025-03-09 00:29:30,41,Grocery,1075,Wrong item delivered.,1,1,1
ORD094840,CUST2545,swiggy instamart,2025-03-09 05:29:30,33,Fruits & Vegetables,274,Good quality products.,4,0,0
ORD094841,CUST4180,swiggy instamart,2025-03-09 23:29:30,18,Dairy,515,Very satisfied with the service.,5,0,0
ORD094852,CUST1527,swiggy instamart,2025-03-09 06:29:30,19,Snacks,61,Good quality products.,4,0,0
ORD094854,CUST8033,jiomart,2025-03-09 04:29:30,38,Beverages,455,Delivery person was rude.,2,0,1
ORD094857,CUST5265,swiggy instamart,2025-03-09 17:29:30,34,Beverages,913,Items missing from order.,2,0,1
ORD094859,CUST7574,jiomart,2025-03-09 00:29:30,32,Dairy,565,"Easy to order, loved it!",5,0,0
ORD094860,CUST2549,swiggy instamart,2025-03-09 14:29:30,29,Snacks,277,"Horrible experience, never ordering again.",1,0,1
ORD094864,CUST5449,blinkit,2025-03-09 05:29:30,37,Grocery,243,"Fast delivery, great service!",5,0,0
ORD094866,CUST1532,jiomart,2025-03-09 19:29:30,23,Fruits & Vegetables,419,Wrong item delivered.,1,0,1
ORD094868,CUST9409,swiggy instamart,2025-03-09 14:29:30,47,Dairy,220,Wrong item delivered.,1,1,1
ORD094871,CUST9272,jiomart,2025-03-09 03:29:30,48,Snacks,80,"Very late delivery, not happy.",2,1,1
ORD094877,CUST3127,blinkit,2025-03-09 23:29:30,36,Grocery,1182,"Not fresh, disappointed.",2,0,1
ORD094880,CUST8986,blinkit,2025-03-09 10:29:30,25,Dairy,745,Very satisfied with the service.,5,0,0
ORD094884,CUST6378,blinkit,2025-03-09 17:29:30,21,Snacks,384,Items missing from order.,2,0,1
ORD094887,CUST5391,swiggy instamart,2025-03-09 19:29:30,29,Fruits & Vegetables,450,Very satisfied with the service.,5,0,0
ORD094892,CUST8259,swiggy instamart,2025-03-09 00:29:30,30,Fruits & Vegetables,351,Quick and reliable!,5,0,0
ORD094893,CUST7624,jiomart,2025-03-09 17:29:30,42,Personal Care,1050,Very satisfied with the service.,5,1,0
ORD094894,CUST9587,jiomart,2025-03-09 04:29:30,23,Fruits & Vegetables,409,Packaging could be better.,3,0,0
ORD094895,CUST5589,swiggy instamart,2025-03-09 19:29:30,34,Grocery,1370,Very satisfied with the service.,5,0,0
